date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:21:13	214821/214821	---M--	200	added ('OK')	image/jpeg	etag:%2234725-62a1e863-6c4e465d0342ab32;;;%22	https://marketifythemes.net/wp/cavani/04/wp-content/uploads/2022/06/2-2.jpg	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/uploads/2022/06/2-2.jpg	(from https://marketifythemes.net/wp/cavani/04/services/)
10:21:14	1857/1857	---M-Z	200	added ('OK')	image/svg+xml	etag:%22741-62d79873-9f754f99da66a532;gz%22	https://marketifythemes.net/wp/cavani/04/wp-content/plugins/cavani-core/shortcode/assets/svg/a-play-button.svg	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/plugins/cavani-core/shortcode/assets/svg/a-play-button.svg	(from https://marketifythemes.net/wp/cavani/04/services/)
10:21:14	55238/55238	---M--	200	added ('OK')	image/jpeg	etag:%22d7c6-62a1e866-16ec11da0bd14f39;;;%22	https://marketifythemes.net/wp/cavani/04/wp-content/uploads/2022/06/3-2.jpg	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/uploads/2022/06/3-2.jpg	(from https://marketifythemes.net/wp/cavani/04/services/)
10:21:14	872/872	---M-Z	200	added ('OK')	image/svg+xml	etag:%22368-62d79873-255d7d4c1ba52490;gz%22	https://marketifythemes.net/wp/cavani/04/wp-content/plugins/cavani-core/shortcode/assets/svg/a-web.svg	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/plugins/cavani-core/shortcode/assets/svg/a-web.svg	(from https://marketifythemes.net/wp/cavani/04/services/)
10:21:14	106947/106947	---M--	200	added ('OK')	image/jpeg	etag:%221a1c3-62a1e86a-7a0ad242185bafc7;;;%22	https://marketifythemes.net/wp/cavani/04/wp-content/uploads/2022/06/4-3.jpg	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/uploads/2022/06/4-3.jpg	(from https://marketifythemes.net/wp/cavani/04/services/)
10:21:14	470/470	---M-Z	200	added ('OK')	image/svg+xml	etag:%221d6-62d79873-c3b82e5725f29157;gz%22	https://marketifythemes.net/wp/cavani/04/wp-content/plugins/cavani-core/shortcode/assets/svg/a-progress.svg	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/plugins/cavani-core/shortcode/assets/svg/a-progress.svg	(from https://marketifythemes.net/wp/cavani/04/services/)
10:21:14	85670/85670	---M--	200	added ('OK')	image/jpeg	etag:%2214ea6-62a1e86d-428d41ec2959f277;;;%22	https://marketifythemes.net/wp/cavani/04/wp-content/uploads/2022/06/5-2.jpg	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/uploads/2022/06/5-2.jpg	(from https://marketifythemes.net/wp/cavani/04/services/)
10:21:15	1524/1524	---M-Z	200	added ('OK')	image/svg+xml	etag:%225f4-62d79873-ec1146c01aada1df;gz%22	https://marketifythemes.net/wp/cavani/04/wp-content/plugins/cavani-core/shortcode/assets/svg/a-instagram.svg	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/plugins/cavani-core/shortcode/assets/svg/a-instagram.svg	(from https://marketifythemes.net/wp/cavani/04/services/)
10:21:15	152229/152229	---M--	200	added ('OK')	image/jpeg	etag:%22252a5-62a1e870-52c145ab2ea38aaf;;;%22	https://marketifythemes.net/wp/cavani/04/wp-content/uploads/2022/06/6-2.jpg	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/uploads/2022/06/6-2.jpg	(from https://marketifythemes.net/wp/cavani/04/services/)
10:21:15	1822/1822	---M-Z	200	added ('OK')	image/svg+xml	etag:%2271e-62d79873-f47a9e0b01945cb7;gz%22	https://marketifythemes.net/wp/cavani/04/wp-content/plugins/cavani-core/shortcode/assets/svg/a-layers.svg	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/plugins/cavani-core/shortcode/assets/svg/a-layers.svg	(from https://marketifythemes.net/wp/cavani/04/services/)
10:21:16	1463/1463	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:16%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/pages/101	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/pages/101.json	(from https://marketifythemes.net/wp/cavani/04/latest-news/)
10:21:17	2454/2454	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:17%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Flatest-news%2F	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embedd0fb.json	(from https://marketifythemes.net/wp/cavani/04/latest-news/)
10:21:17	2512/2512	---M-Z	200	added ('OK')	text/xml	date:Thu,%2021%20Jul%202022%2004:51:17%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Flatest-news%2F&format=xml	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embedb83a	(from https://marketifythemes.net/wp/cavani/04/latest-news/)
10:21:18	7951/7951	---MCZ	200	added ('OK')	text/css	etag:W/%2220d8-62a34f8d-116d10e45f9d8680;gz%22	https://marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-72.css?ver=1654869901	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-720360.css	(from https://marketifythemes.net/wp/cavani/04/get-in-touch/)
10:21:18	57358/57358	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Jul%202022%2004:51:18%20GMT	https://marketifythemes.net/wp/cavani/04/a-final-farewell-to-the-ipod/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/a-final-farewell-to-the-ipod/index.html	(from https://marketifythemes.net/wp/cavani/04/latest-news/)
10:21:18	57372/57372	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Jul%202022%2004:51:18%20GMT	https://marketifythemes.net/wp/cavani/04/why-we-should-read-fewer-books/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/why-we-should-read-fewer-books/index.html	(from https://marketifythemes.net/wp/cavani/04/latest-news/)
10:21:18	57429/57429	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Jul%202022%2004:51:18%20GMT	https://marketifythemes.net/wp/cavani/04/reasons-why-people-use-discord/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/reasons-why-people-use-discord/index.html	(from https://marketifythemes.net/wp/cavani/04/latest-news/)
10:21:18	7061/7061	---MC-	200	added ('OK')	text/css	date:Thu,%2021%20Jul%202022%2004:51:18%20GMT	https://fonts.googleapis.com/css?family=Roboto%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CRoboto+Slab%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7COpen+Sans%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=auto&ver=6.0.1	C:/My%20Web%20Sites/S_profile_website/fonts.googleapis.com/css0a43.css	(from https://marketifythemes.net/wp/cavani/04/get-in-touch/)
10:21:19	57863/57863	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Jul%202022%2004:51:19%20GMT	https://marketifythemes.net/wp/cavani/04/the-age-of-extinction-is-here-some-of-us-just-dont-know-it-yet/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/the-age-of-extinction-is-here-some-of-us-just-dont-know-it-yet/index.html	(from https://marketifythemes.net/wp/cavani/04/latest-news/)
10:21:19	57912/57912	---M-Z	200	added ('OK')	text/css	etag:%22e238-62a1c9d4-95e853e6848b8100;gz%22	https://marketifythemes.net/wp/cavani/04/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://marketifythemes.net/wp/cavani/04/get-in-touch/)
10:21:19	669/669	---M-Z	200	added ('OK')	text/css	etag:%2229d-62a1c9d4-83188a1ccf03001;gz%22	https://marketifythemes.net/wp/cavani/04/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://marketifythemes.net/wp/cavani/04/get-in-touch/)
10:21:19	57449/57449	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Jul%202022%2004:51:19%20GMT	https://marketifythemes.net/wp/cavani/04/dealing-with-spring-allergy-symptoms/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/dealing-with-spring-allergy-symptoms/index.html	(from https://marketifythemes.net/wp/cavani/04/latest-news/)
10:21:19	10440/10440	---MCZ	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:19%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/pages/72	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/pages/72.json	(from https://marketifythemes.net/wp/cavani/04/get-in-touch/)
10:21:20	2459/2459	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:20%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fget-in-touch%2F	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed68ee.json	(from https://marketifythemes.net/wp/cavani/04/get-in-touch/)
10:21:20	2517/2517	---M-Z	200	added ('OK')	text/xml	date:Thu,%2021%20Jul%202022%2004:51:20%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fget-in-touch%2F&format=xml	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embedece9	(from https://marketifythemes.net/wp/cavani/04/get-in-touch/)
10:21:21	1777/1777	---M-Z	200	added ('OK')	application/rss+xml	etag:%2282f67f82b5b1a440ccca234ee7b563e6%22	https://marketifythemes.net/wp/cavani/04/hello-world-2/feed/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/hello-world-2/feed/index.html	(from https://marketifythemes.net/wp/cavani/04/hello-world-2/)
10:21:21	1947/1947	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:22%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/posts/166	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/posts/166.json	(from https://marketifythemes.net/wp/cavani/04/hello-world-2/)
10:21:22	2461/2461	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:22%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fhello-world-2%2F	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed6979.json	(from https://marketifythemes.net/wp/cavani/04/hello-world-2/)
10:21:23	2519/2519	---M-Z	200	added ('OK')	text/xml	date:Thu,%2021%20Jul%202022%2004:51:23%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fhello-world-2%2F&format=xml	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed4882	(from https://marketifythemes.net/wp/cavani/04/hello-world-2/)
10:21:23	50441/50441	---M--	200	added ('OK')	image/jpeg	etag:%22c509-62a1ca47-bafe86368b5d4fdd;;;%22	https://marketifythemes.net/wp/cavani/04/wp-content/uploads/2022/06/5-1.jpg	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/uploads/2022/06/5-1.jpg	(from https://marketifythemes.net/wp/cavani/04/hello-world-2/)
10:21:23	5413/5413	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Mar%202020%2022:12:54%20GMT	https://secure.gravatar.com/avatar/d7a973c7dab26985da5f961be7b74480?s=80&d=mm&r=g	C:/My%20Web%20Sites/S_profile_website/secure.gravatar.com/avatar/d7a973c7dab26985da5f961be7b744808a63.png	(from https://marketifythemes.net/wp/cavani/04/hello-world-2/)
10:21:23	482/482	---M-Z	200	added ('OK')	image/svg+xml	etag:%221e2-62d79728-f1c31e0acd6d8ded;gz%22	https://marketifythemes.net/wp/cavani/04/wp-content/themes/cavani/framework/svg/reply.svg	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/themes/cavani/framework/svg/reply.svg	(from https://marketifythemes.net/wp/cavani/04/hello-world-2/)
10:21:24	45260/45260	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Jul%202022%2004:51:24%20GMT	https://marketifythemes.net/wp/cavani/04/author/marketify/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/author/marketify/index.html	(from https://marketifythemes.net/wp/cavani/04/hello-world-2/)
10:21:24	45091/45091	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Jul%202022%2004:51:24%20GMT	https://marketifythemes.net/wp/cavani/04/hello-world-2/?replytocom=2	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/hello-world-2/index0e22.html	(from https://marketifythemes.net/wp/cavani/04/hello-world-2/)
10:21:25	1715/1715	---M-Z	200	added ('OK')	application/rss+xml	etag:%2282f67f82b5b1a440ccca234ee7b563e6%22	https://marketifythemes.net/wp/cavani/04/hello-world/feed/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/hello-world/feed/index.html	(from https://marketifythemes.net/wp/cavani/04/hello-world/)
10:21:25	1929/1929	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:25%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/posts/1	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/posts/1.json	(from https://marketifythemes.net/wp/cavani/04/hello-world/)
10:21:25	2457/2457	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:25%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fhello-world%2F	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embedea4a.json	(from https://marketifythemes.net/wp/cavani/04/hello-world/)
10:21:26	2515/2515	---M-Z	200	added ('OK')	text/xml	date:Thu,%2021%20Jul%202022%2004:51:26%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fhello-world%2F&format=xml	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embedcbd0	(from https://marketifythemes.net/wp/cavani/04/hello-world/)
10:21:27	63452/63452	---M--	200	added ('OK')	image/jpeg	etag:%22f7dc-62a1ca4b-e4ba03d5ce18862c;;;%22	https://marketifythemes.net/wp/cavani/04/wp-content/uploads/2022/06/7.jpg	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/uploads/2022/06/7.jpg	(from https://marketifythemes.net/wp/cavani/04/hello-world/)
10:21:28	44960/44960	---MCZ	200	added ('OK')	text/html	date:Thu,%2021%20Jul%202022%2004:51:27%20GMT	https://marketifythemes.net/wp/cavani/04/hello-world/?replytocom=1	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/hello-world/index6809.html	(from https://marketifythemes.net/wp/cavani/04/hello-world/)
10:21:28	857/857	---M-Z	200	added ('OK')	application/rss+xml	etag:%2282f67f82b5b1a440ccca234ee7b563e6%22	https://marketifythemes.net/wp/cavani/04/how-to-take-a-break-from-yourself/feed/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/how-to-take-a-break-from-yourself/feed/index.html	(from https://marketifythemes.net/wp/cavani/04/how-to-take-a-break-from-yourself/)
10:21:28	1723/1723	---M-Z	200	added ('OK')	text/css	etag:%226bb-62a5d756-2fd9716103203552;gz%22	https://marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-93.css?ver=1655035734	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/uploads/elementor/css/post-9332a5.css	(from https://marketifythemes.net/wp/cavani/04/how-to-take-a-break-from-yourself/)
10:21:29	8209/8209	---MCZ	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:29%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/posts/93	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/posts/93.json	(from https://marketifythemes.net/wp/cavani/04/how-to-take-a-break-from-yourself/)
10:21:29	2713/2713	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:29%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fhow-to-take-a-break-from-yourself%2F	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed4ad1.json	(from https://marketifythemes.net/wp/cavani/04/how-to-take-a-break-from-yourself/)
10:21:30	2806/2806	---M-Z	200	added ('OK')	text/xml	date:Thu,%2021%20Jul%202022%2004:51:30%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F04%2Fhow-to-take-a-break-from-yourself%2F&format=xml	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/oembed/1.0/embedf40a	(from https://marketifythemes.net/wp/cavani/04/how-to-take-a-break-from-yourself/)
10:21:32	49660/49660	---M--	200	added ('OK')	image/jpeg	etag:%22c1fc-62a1ca48-ea3b9f9b962d4e0a;;;%22	https://marketifythemes.net/wp/cavani/04/wp-content/uploads/2022/06/4-1.jpg	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/uploads/2022/06/4-1.jpg	(from https://marketifythemes.net/wp/cavani/04/how-to-take-a-break-from-yourself/)
10:21:32	607/607	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2021%20Jul%202022%2004:51:32%20GMT	https://pinterest.com/pin/create/button/?url=https://marketifythemes.net/wp/cavani/04/how-to-take-a-break-from-yourself/&media=https://marketifythemes.net/wp/cavani/04/wp-content/uploads/2022/06/4-1.jpg	C:/My%20Web%20Sites/S_profile_website/pinterest.com/pin/create/button/index942d.html	(from https://marketifythemes.net/wp/cavani/04/how-to-take-a-break-from-yourself/)
10:21:32	711/711	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:32%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/categories/1	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/categories/1.json	(from https://marketifythemes.net/wp/cavani/04/category/uncategorized/)
10:21:32	2677/2677	---M-Z	200	added ('OK')	application/rss+xml	etag:%2282f67f82b5b1a440ccca234ee7b563e6%22	https://marketifythemes.net/wp/cavani/04/category/uncategorized/feed/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/category/uncategorized/feed/index.html	(from https://marketifythemes.net/wp/cavani/04/category/uncategorized/)
10:21:32	1014/1014	---M-Z	200	added ('OK')	image/svg+xml	etag:%223f6-62d79729-61ff7fd478518c02;gz%22	https://marketifythemes.net/wp/cavani/04/wp-content/themes/cavani/framework/svg/right-arrow.svg	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-content/themes/cavani/framework/svg/right-arrow.svg	(from https://marketifythemes.net/wp/cavani/04/category/uncategorized/)
10:21:33	696/696	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:33%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/categories/2	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/categories/2.json	(from https://marketifythemes.net/wp/cavani/04/category/branding/)
10:21:33	26290/26290	---MCZ	200	added ('OK')	application/rss+xml	etag:%2282f67f82b5b1a440ccca234ee7b563e6%22	https://marketifythemes.net/wp/cavani/04/category/branding/feed/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/category/branding/feed/index.html	(from https://marketifythemes.net/wp/cavani/04/category/branding/)
10:21:34	696/696	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:34%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/categories/3	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/categories/3.json	(from https://marketifythemes.net/wp/cavani/04/category/insights/)
10:21:35	7883/7883	---M-Z	200	added ('OK')	application/rss+xml	etag:%2282f67f82b5b1a440ccca234ee7b563e6%22	https://marketifythemes.net/wp/cavani/04/category/insights/feed/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/category/insights/feed/index.html	(from https://marketifythemes.net/wp/cavani/04/category/insights/)
10:21:35	699/699	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:35%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/categories/4	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/categories/4.json	(from https://marketifythemes.net/wp/cavani/04/category/lifestyle/)
10:21:35	7745/7745	---M-Z	200	added ('OK')	application/rss+xml	etag:%2282f67f82b5b1a440ccca234ee7b563e6%22	https://marketifythemes.net/wp/cavani/04/category/lifestyle/feed/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/category/lifestyle/feed/index.html	(from https://marketifythemes.net/wp/cavani/04/category/lifestyle/)
10:21:36	653/653	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:36%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/tags/5	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/tags/5.json	(from https://marketifythemes.net/wp/cavani/04/tag/apple/)
10:21:36	7741/7741	---M-Z	200	added ('OK')	application/rss+xml	etag:%2282f67f82b5b1a440ccca234ee7b563e6%22	https://marketifythemes.net/wp/cavani/04/tag/apple/feed/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/tag/apple/feed/index.html	(from https://marketifythemes.net/wp/cavani/04/tag/apple/)
10:21:36	662/662	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:36%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/tags/6	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/tags/6.json	(from https://marketifythemes.net/wp/cavani/04/tag/featured/)
10:21:37	20281/20281	---MCZ	200	added ('OK')	application/rss+xml	etag:%2282f67f82b5b1a440ccca234ee7b563e6%22	https://marketifythemes.net/wp/cavani/04/tag/featured/feed/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/tag/featured/feed/index.html	(from https://marketifythemes.net/wp/cavani/04/tag/featured/)
10:21:37	662/662	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:37%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/tags/7	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/tags/7.json	(from https://marketifythemes.net/wp/cavani/04/tag/insights/)
10:21:37	38653/38653	---MCZ	200	added ('OK')	application/rss+xml	etag:%2282f67f82b5b1a440ccca234ee7b563e6%22	https://marketifythemes.net/wp/cavani/04/tag/insights/feed/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/tag/insights/feed/index.html	(from https://marketifythemes.net/wp/cavani/04/tag/insights/)
10:21:38	665/665	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:38%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/tags/8	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/tags/8.json	(from https://marketifythemes.net/wp/cavani/04/tag/lifestyle/)
10:21:38	7740/7740	---M-Z	200	added ('OK')	application/rss+xml	etag:%2282f67f82b5b1a440ccca234ee7b563e6%22	https://marketifythemes.net/wp/cavani/04/tag/lifestyle/feed/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/tag/lifestyle/feed/index.html	(from https://marketifythemes.net/wp/cavani/04/tag/lifestyle/)
10:21:39	647/647	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:38%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/tags/9	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/tags/9.json	(from https://marketifythemes.net/wp/cavani/04/tag/nft/)
10:21:39	20271/20271	---MCZ	200	added ('OK')	application/rss+xml	etag:%2282f67f82b5b1a440ccca234ee7b563e6%22	https://marketifythemes.net/wp/cavani/04/tag/nft/feed/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/tag/nft/feed/index.html	(from https://marketifythemes.net/wp/cavani/04/tag/nft/)
10:21:39	656/656	---M-Z	200	added ('OK')	application/json	date:Thu,%2021%20Jul%202022%2004:51:39%20GMT	https://marketifythemes.net/wp/cavani/04/wp-json/wp/v2/tags/11	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/wp-json/wp/v2/tags/11.json	(from https://marketifythemes.net/wp/cavani/04/tag/relax/)
10:21:40	7732/7732	---M-Z	200	added ('OK')	application/rss+xml	etag:%2282f67f82b5b1a440ccca234ee7b563e6%22	https://marketifythemes.net/wp/cavani/04/tag/relax/feed/	C:/My%20Web%20Sites/S_profile_website/marketifythemes.net/wp/cavani/04/tag/relax/feed/index.html	(from https://marketifythemes.net/wp/cavani/04/tag/relax/)
